********* TRAJECTORY OUTPUT DATA *********
** Output Format:
** simulation_start_time
** 
** AC,flight_index,callsign,actype,origin_airport,destination_airport,start_time,simulation_interval_ground,simulation_interval_airborne,cruise_altitude_ft,cruise_tas_knots,origin_airport_elevation_ft,destination_airport_elevation_ft,number_of_trajectory_rec
** timestamp(UTC sec),latitude,longitude,altitude_ft,rocd_fps,tas_knots,tas_knots_ground,course,fpa,sector_index,sector_name,flight_phase

1121238067

AC,0,SWA1897,B733,KSFO,KPHX,0,1,30,33000,430,13,1135,370
0,37.621368408203125,-122.390060424804688,13,0,0,0,-152,0,110,ZOANC403M8,FLIGHT_PHASE_ORIGIN_GATE
30,37.6217422485351562,-122.389839172363281,13,0,5,5,-155.1068115234375,0,110,ZOANC403M8,FLIGHT_PHASE_PUSHBACK
60,37.6221237182617188,-122.389656066894531,13,0,5,5,-0.22748158872127533,0,110,ZOANC403M8,FLIGHT_PHASE_RAMP_DEPARTING
90,37.6225357055664062,-122.389656066894531,13,0,5,5,-0.255835384130477905,0,110,ZOANC403M8,FLIGHT_PHASE_RAMP_DEPARTING
120,37.6223106384277344,-122.388359069824219,13,0,18,18,117.91253662109375,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
150,37.6216163635253906,-122.386711120605469,13,0,18,18,117.94171142578125,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
180,37.6209259033203125,-122.385063171386719,13,0,18,18,116.693840026855469,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
210,37.6202468872070312,-122.383399963378906,13,0,18,18,117.116691589355469,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
240,37.6195602416992188,-122.381752014160156,13,0,18,18,119.34307861328125,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
270,37.6187705993652344,-122.380203247070312,13,0,18,18,145.446197509765625,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
300,37.6174507141113281,-122.379562377929688,13,0,18,18,179.91119384765625,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
330,37.616058349609375,-122.380035400390625,13,0,18,18,-153.7152099609375,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
360,37.6147384643554688,-122.380874633789062,13,0,18,18,-152.345062255859375,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
390,37.613433837890625,-122.381744384765625,13,0,18,18,-152.133560180664062,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
420,37.6121292114257812,-122.382614135742188,13,0,18,18,-152.136611938476562,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
450,37.6108245849609375,-122.383491516113281,13,0,18,18,-151.85455322265625,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
480,37.6095199584960938,-122.384353637695312,13,0,18,18,-170.605545043945312,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
510,37.6080589294433594,-122.384567260742188,13,0,18,18,170.379013061523438,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
540,37.6067390441894531,-122.383804321289062,13,0,18,18,147.404220581054688,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
570,37.6061477661132812,-122.382118225097656,13,0,18,18,86.601959228515625,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
600,37.6068000793457031,-122.380722045898438,13,0,18,18,27.1675701141357422,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
630,37.607452392578125,-122.380302429199219,13,0,18,18,27.2426776885986328,0,110,ZOANC403M8,FLIGHT_PHASE_TAXI_DEPARTING
660,37.607452392578125,-122.380302429199219,13,0,0,0,27.6800060272216797,0,110,ZOANC403M8,FLIGHT_PHASE_RUNWAY_THRESHOLD_DEPARTING
690,37.607452392578125,-122.380302429199219,13,0,0,0,27.6800060272216797,0,110,ZOANC403M8,FLIGHT_PHASE_RUNWAY_THRESHOLD_DEPARTING
